DASS	DATE	TMAX	TMIN	TMEAN	PREC	WIND	RHUM
19911001	1991.748802	17	8.6	13.4	0.3	6	66
19911002	1991.75154	14.6	8	10.8	0	9.3	70
19911003	1991.754278	16.3	4.2	9	0	3	74
19911004	1991.757016	19.3	4.3	11.9	0	3	70
19911005	1991.759754	19.4	3.7	10.2	0	2.7	68
19911006	1991.762491	18.2	1.6	9.2	0	1	75
19911007	1991.765229	23	3.6	13.3	0	1.7	72
19911008	1991.767967	22.1	8.3	15.4	0	5	68
19911009	1991.770705	19	7.4	11.8	0	3.3	79
19911010	1991.773443	16.8	3.3	10.4	0	1.7	86
19911011	1991.776181	15.8	3	11.5	0	3.3	84
19911012	1991.778919	16.6	10.3	13.2	0	6	86
19911013	1991.781656	17	12.2	13.1	0	3.3	86
19911014	1991.784394	19.2	7.3	12.2	0	2.7	79
19911015	1991.787132	17.9	5.2	11.2	0	0.7	85
19911016	1991.78987	19.6	5.8	12.1	0	4.3	77
19911017	1991.792608	14.8	8.4	11.4	1.5	9	75
19911018	1991.795346	11.6	5.4	8.3	0.4	10	72
19911019	1991.798084	10.1	2.6	5.1	0	6.3	79
19911020	1991.800821	7.6	1.9	3.5	0	6	73
19911021	1991.803559	6.5	-3.6	-0.2	0	1.3	78
19911022	1991.806297	7.3	-2.9	2.8	0	3.7	67
19911023	1991.809035	8.6	-0.9	3.2	2.7	5.3	74
19911024	1991.811773	6.8	-1.3	5	1.5	5.3	88
19911025	1991.814511	7.1	-0.4	2.5	0	3.3	78
19911026	1991.817248	4.6	-5.9	-1.2	0	3.3	73
19911027	1991.819986	5.4	-6.9	-1.4	0	4	68
19911028	1991.822724	4.5	-7.4	-1.4	0	2.7	68
19911029	1991.825462	4.5	-5.4	-0.6	0	2.3	74
19911030	1991.8282	5	-5.1	-1.6	0	3.7	79
19911031	1991.830938	4.8	-4.5	-1.7	0.1	5	75
19911101	1991.833676	6.5	-7.8	-1.3	0	2	72
19911102	1991.836413	3.2	-4.3	1.3	2.8	3	85
19911103	1991.839151	13.4	1.5	8.5	0	7	80
19911104	1991.841889	9.4	3.6	6.2	0.2	6.7	79
19911105	1991.844627	8.4	2.4	4.6	0	8	78
19911106	1991.847365	7.4	-0.8	2.2	0	4.7	73
19911107	1991.850103	5.6	-0.8	4.2	4.5	12	87
19911108	1991.852841	11	5.5	8.6	2	10	80
19911109	1991.855578	8.9	1.5	3.4	2	5.7	89
19911110	1991.858316	6	-0.2	1.8	0	7	87
19911111	1991.861054	6.2	-0.7	3.6	2.8	7.7	72
19911112	1991.863792	7.3	3	4.3	0	6.3	87
19911113	1991.86653	7.4	3	4.6	0	5.3	77
19911114	1991.869268	6.6	2.5	4.2	0.1	1.7	87
19911115	1991.872005	9.1	1.5	4.6	0	5.3	74
19911116	1991.874743	5.2	-0.1	1	13.6	3	95
19911117	1991.877481	2.1	-0.3	0.7	1.6	6.3	94
19911118	1991.880219	3	-2.9	0.7	1.5	4.7	85
19911119	1991.882957	2.3	0.5	1.2	0.3	1.7	96
19911120	1991.885695	3.2	0.1	0.8	15.4	4	99
19911121	1991.888433	0.9	-0.3	0	0.1	6	97
19911122	1991.89117	0.9	-6.8	-3.5	0.2	3	86
19911123	1991.893908	5	-7	-2.3	0.1	2	80
19911124	1991.896646	0.8	-6.9	-0.5	0	2.3	98
19911125	1991.899384	1.5	-0.5	0.9	0	1.7	97
19911126	1991.902122	4	0.8	2.6	0	1.7	96
19911127	1991.90486	3.9	1.1	2.2	0	3.7	92
19911128	1991.907598	4	0.3	1.2	0.1	1.3	93
19911129	1991.910335	2.2	-0.5	1.1	0	0.7	98
19911130	1991.913073	1.4	-0.7	0.4	0.1	2.7	99
19911201	1991.915811	1.4	-0.1	0.6	0	3.3	93
19911202	1991.918549	4	-2.1	-0.8	0	1.7	85
19911203	1991.921287	-0.4	-3.4	-1.3	0	2	90
19911204	1991.924025	1.7	-3	0	0.2	6.7	88
19911205	1991.926762	2.4	-0.8	0.5	0.3	6.7	89
19911206	1991.9295	-0.3	-2.2	-1.5	0.9	6.7	85
19911207	1991.932238	0.8	-1.9	0.4	0.5	5.3	92
19911208	1991.934976	0.9	-2.9	-1.7	1.3	2.7	94
19911209	1991.937714	-1.9	-15.5	-11.7	0	1.7	72
19911210	1991.940452	-8.5	-15.6	-10.5	0	0.7	75
19911211	1991.94319	-0.1	-9.7	-7.8	0.2	0.3	84
19911212	1991.945927	-6.5	-12.9	-9.2	0.3	2.7	92
19911213	1991.948665	-5.3	-9.8	-7.7	0	1.3	89
19911214	1991.951403	0.4	-8.5	-3.5	0	7.7	82
19911215	1991.954141	1.6	-7.3	-4.4	0	3.3	77
19911216	1991.956879	0.9	-10.8	-6.2	0.1	2	81
19911217	1991.959617	-2.2	-12.2	-5.8	1.9	1	90
19911218	1991.962355	4.6	-2.2	2.4	1.2	8.7	86
19911219	1991.965092	4.7	0.3	2.6	6.9	8.7	94
19911220	1991.96783	6.7	-0.1	1.7	0	6.7	76
19911221	1991.970568	1.8	-1.4	0.1	6.6	7	89
19911222	1991.973306	3	-0.1	1.5	5	3.3	91
19911223	1991.976044	9.1	1.4	8.5	1.2	10	81
19911224	1991.978782	8.9	0.4	2	1.7	9.3	79
19911225	1991.98152	1.8	-1	-0.2	0.1	4.3	80
19911226	1991.984257	1.4	-3.3	0.5	0.6	11.7	87
19911227	1991.986995	3.9	1	1.6	0.5	8.7	84
19911228	1991.989733	1.3	-4.2	-2.5	0	4	85
19911229	1991.992471	1	-4.5	-0.2	0	5.3	86
19911230	1991.995209	4.4	0.2	2.1	0	5.7	81
19911231	1991.997947	2.5	-2.4	-0.3	0	4.7	80
19920101	1992.000684	1	-4.9	-1.7	0	7	84
19920102	1992.003422	3.9	-1.3	1.7	0	9	74
19920103	1992.00616	6.9	0.4	2.7	0	5.7	56
19920104	1992.008898	5.6	-0.4	3	2.5	9.3	77
19920105	1992.011636	5.6	2.2	4.2	3	7.3	92
19920106	1992.014374	7.4	5.4	6.7	0.1	10.3	90
19920107	1992.017112	8.9	2.1	4	0	5.3	87
19920108	1992.019849	6.3	0.7	3	0	2.7	76
19920109	1992.022587	10.4	0.6	6.3	6.7	4	80
19920110	1992.025325	6.5	-1.7	0.5	0	5	86
19920111	1992.028063	-0.2	-4.6	-0.9	0	2.7	91
19920112	1992.030801	3.8	-0.4	1.9	0	6	82
19920113	1992.033539	1.7	-2.7	-1.2	0	2.3	86
19920114	1992.036277	1.9	-2.9	1.1	0.3	8	86
19920115	1992.039014	5.6	1.8	3.4	0	6	83
19920116	1992.041752	3.9	2	2.5	0	7.7	78
19920117	1992.04449	4.2	0.2	1.8	0	7.7	67
19920118	1992.047228	3.2	0.6	2.3	0.6	7	79
19920119	1992.049966	3.9	0.6	1.7	3.6	7.3	92
19920120	1992.052704	1.2	-8.6	-5.9	0	7.3	83
19920121	1992.055441	-3.5	-11.6	-8	0	4	72
19920122	1992.058179	-0.7	-11.2	-4.9	0	6	78
19920123	1992.060917	0.2	-5.4	-1.7	0	3.3	78
19920124	1992.063655	-0.4	-2.3	-1	0	1.7	87
19920125	1992.066393	0	-2.4	-1.5	0	1.3	90
19920126	1992.069131	0.5	-2.8	-1	0	3.7	86
19920127	1992.071869	0.3	-1.7	-0.8	0	2.7	83
19920128	1992.074606	2.3	-2.6	-1.3	0	2.3	81
19920129	1992.077344	5	-5.1	-1	0	3	80
19920130	1992.080082	3	-3	0.5	0.3	4.7	88
19920131	1992.08282	8.6	-2.9	0.8	0	4.3	80
19920201	1992.085558	1	-3	-0.8	0	1.3	90
19920202	1992.088296	2.3	-2.2	-0.8	0	2	87
19920203	1992.091034	2.5	-3.6	1	0.1	10	84
19920204	1992.093771	2	0.1	0.6	1	8	89
19920205	1992.096509	2.5	-1.8	0.8	3	6.3	87
19920206	1992.099247	5.9	1.6	4.5	0.1	8	88
19920207	1992.101985	6.5	3.6	4.6	0	5	89
19920208	1992.104723	6.9	1.2	2.9	0	5	83
19920209	1992.107461	1.5	-2.5	-1	0.2	2.3	99
19920210	1992.110198	6.2	-2.5	1.6	0	7	85
19920211	1992.112936	6.8	0.5	3.9	0	9	79
19920212	1992.115674	10	2.6	6.7	0	5	87
19920213	1992.118412	14	5	8.3	9.2	4.7	84
19920214	1992.12115	7.3	2.5	4.4	0	7.7	77
19920215	1992.123888	7	1.3	5.6	0.8	10	80
19920216	1992.126626	7.2	-0.2	1.7	0.1	12	70
19920217	1992.129363	0	-4.9	-3	0.6	4.7	87
19920218	1992.132101	-2.4	-6.3	-4.9	0.2	6.3	72
19920219	1992.134839	0.6	-5.5	-2.3	0.2	7.7	88
19920220	1992.137577	1	-4.3	-1.9	0.1	5.3	72
19920221	1992.140315	1.7	-2	1.2	1.3	5.3	88
19920222	1992.143053	4.2	0.7	2.1	1.1	6	80
19920223	1992.145791	4.4	1	3	1.2	11.3	83
19920224	1992.148528	9.6	0.2	3.1	0	4	69
19920225	1992.151266	7.2	-3.6	2.2	0	2	67
19920226	1992.154004	8.4	-0.6	2.7	0	1.3	68
19920227	1992.156742	11.6	-0.2	4.9	0	2	80
19920228	1992.15948	9.2	-2.5	0.7	0	1.7	90
19920229	1992.162218	13.2	-2.7	2.4	0.3	1	89
19920301	1992.164956	11.8	-1.8	2.8	0.2	1	86
19920302	1992.167693	14.2	-4	3.9	1	5.7	77
19920303	1992.170431	9	0.6	5.6	0	11.3	69
19920304	1992.173169	12.9	3	5.7	0	3.7	66
19920305	1992.175907	13.5	-0.2	5.9	0	3	69
19920306	1992.178645	12	-0.1	5.6	10.2	5	80
19920307	1992.181383	6.1	3.8	4.5	0	4.3	93
19920308	1992.18412	9.4	-1.9	3	0	5.7	67
19920309	1992.186858	10.2	-2.8	3.3	0	1.7	67
19920310	1992.189596	11	-3	4.3	0	4.3	59
19920311	1992.192334	7.6	1	3.4	0.1	8	61
19920312	1992.195072	7.8	0.5	5.3	0	11.7	66
19920313	1992.19781	9.5	-0.1	3.8	8.7	14	80
19920314	1992.200548	3	-2.3	-0.4	1.5	7	80
19920315	1992.203285	3.2	-2.3	1.2	0.9	9.7	73
19920316	1992.206023	4.5	-0.8	1.3	2.9	6.7	81
19920317	1992.208761	6.3	-3.8	2.1	0	2	73
19920318	1992.211499	8.5	2.4	4.7	0	2	77
19920319	1992.214237	12.2	-1.1	6.5	0	3	76
19920320	1992.216975	8.4	3.9	7.2	1.8	6	82
19920321	1992.219713	14.1	2.7	7.4	1.4	7.7	81
19920322	1992.22245	6.6	2.4	4	2.8	8.3	80
19920323	1992.225188	7.6	1.1	5	4.4	5	67
19920324	1992.227926	5.7	2.1	2.7	6.8	6	97
19920325	1992.230664	6.6	1.1	2.6	0	6	85
19920326	1992.233402	5.3	-0.5	2.5	4.2	4.3	73
19920327	1992.23614	2.4	-0.2	1	2.1	4.3	94
19920328	1992.238877	4.3	-0.2	1.4	0.6	7.3	78
19920329	1992.241615	3.4	-2	-0.3	0.2	4.3	73
19920330	1992.244353	8.8	-3.4	3.2	0	4	69
19920331	1992.247091	11.7	-1.7	6.4	0	5.7	76
19920401	1992.249829	11.6	3.3	5.4	1	6.7	85
19920402	1992.252567	12.1	-0.2	5.8	0	3.3	67
19920403	1992.255305	12	0.8	7.7	0	3.7	63
19920404	1992.258042	9.7	2.6	6.9	0.1	2.7	70
19920405	1992.26078	7	1.8	3.1	6.6	6.3	91
19920406	1992.263518	9.1	-0.3	3.5	0	3.7	70
19920407	1992.266256	10.7	-1.2	6	0	2.7	57
19920408	1992.268994	9.3	-1.3	4.4	0	4	59
19920409	1992.271732	13.4	1.5	6.7	0	3	53
19920410	1992.27447	12.2	1.4	6.2	0	4	54
19920411	1992.277207	14	0.4	7.6	0	3	53
19920412	1992.279945	18.9	2.5	11.5	0	4.7	47
19920413	1992.282683	13.3	5.9	8.4	0.7	5.3	54
19920414	1992.285421	12.5	3.8	6.9	0	8.3	56
19920415	1992.288159	17.2	3.5	9.2	0	10	52
19920416	1992.290897	9.5	3	5.4	0	8.3	63
19920417	1992.293634	6.2	-0.6	2.6	0	5.7	64
19920418	1992.296372	10.3	-0.4	6	0	8.3	69
19920419	1992.29911	14.3	5.4	8.6	0.9	9	62
19920420	1992.301848	8.8	2.9	4.5	0	7.7	50
19920421	1992.304586	12.4	-3.6	7.2	0	2.3	31
19920422	1992.307324	17.1	1.5	10.2	0.1	3.7	49
19920423	1992.310062	12.5	6	8.5	1.3	5	82
19920424	1992.312799	16.2	5	11	0	3.7	65
19920425	1992.315537	26.2	7.8	16.9	0.5	5.3	58
19920426	1992.318275	22.2	9.7	16.2	0	4.7	61
19920427	1992.321013	19.5	8.8	11.4	3.4	5.3	80
19920428	1992.323751	19.5	5.6	12.6	6.8	5.3	74
19920429	1992.326489	11.9	6.5	8	0.3	7.3	77
19920430	1992.329227	14	5.8	10	0	2	66
19920501	1992.331964	21.3	6.1	13.4	0	4.3	66
19920502	1992.334702	20.6	7.9	13.9	24.8	3.7	74
19920503	1992.33744	12.1	7	8.7	0	5	77
19920504	1992.340178	14.8	4.3	10.2	0	3.7	59
19920505	1992.342916	16	5.4	11.3	0	1.7	53
19920506	1992.345654	18.9	4.2	13.1	0	2	51
19920507	1992.348392	16.8	7	13.5	0.1	5	71
19920508	1992.351129	21.6	12.1	15.4	0	9	65
19920509	1992.353867	14	6.7	9.9	0	6.7	61
19920510	1992.356605	14.4	8.6	10.6	0	7	63
19920511	1992.359343	18.6	7.5	10.9	5.5	5.7	77
19920512	1992.362081	16.2	6	12	0	5	65
19920513	1992.364819	23.8	8.5	16.8	0	3	58
19920514	1992.367556	23.9	10	18.6	0	3.7	59
19920515	1992.370294	24.5	10	16.8	0	3.3	55
19920516	1992.373032	25.4	8	18.1	0	4.3	56
19920517	1992.37577	17.1	8.2	11.8	0	6	67
19920518	1992.378508	17.5	6.3	12.3	0	5.3	50
19920519	1992.381246	19.3	7.7	14.5	0	4.3	56
19920520	1992.383984	22.7	7	15.5	0	4.3	58
19920521	1992.386721	24.5	8.3	17.6	0.6	4.3	52
19920522	1992.389459	24.2	7.9	17.5	0.2	2.7	59
19920523	1992.392197	24.7	9.6	17.1	0	4.7	63
19920524	1992.394935	25.1	10.2	18.5	0	4.3	47
19920525	1992.397673	22.8	7.9	16.6	0	4.3	38
19920526	1992.400411	20.3	6.4	14.6	0	6	44
19920527	1992.403149	20.5	5.6	14.8	0	3.7	56
19920528	1992.405886	18.8	8.6	14.4	0	3.7	49
19920529	1992.408624	19.8	8.8	14	0	4.3	59
19920530	1992.411362	20.7	5.6	15.7	0	2	55
19920531	1992.4141	23.2	7.3	17.5	0	3	52
19920601	1992.416838	25.3	8.6	19	0.2	5.7	55
19920602	1992.419576	24.5	12.1	20.3	0	6.7	57
19920603	1992.422313	26.6	14.3	18.1	13.5	3.7	80
19920604	1992.425051	20.4	14.3	16.6	0	3.7	79
19920605	1992.427789	26.3	10.8	20.4	0	5.7	61
19920606	1992.430527	20	12.5	14.6	50.4	3.3	90
19920607	1992.433265	18.8	10.9	14.4	0	3	85
19920608	1992.436003	18.9	10.3	14.6	8.7	2.7	86
19920609	1992.438741	20	12.3	15.7	0.3	2.3	82
19920610	1992.441478	19.9	10.4	13.4	0	4.3	68
19920611	1992.444216	17.5	6	13.3	0	2.7	72
19920612	1992.446954	19.3	10.5	14.8	3	5.7	86
19920613	1992.449692	23.5	12.9	18.4	0	7	73
19920614	1992.45243	23	11.5	17.9	0	5	60
19920615	1992.455168	24.4	13.5	19.6	0	2	62
19920616	1992.457906	24.3	13.7	18.9	0.6	2.7	74
19920617	1992.460643	21.9	12.7	16.6	0	5.3	65
19920618	1992.463381	23.4	9.3	17.9	0	1.3	53
19920619	1992.466119	24	10.4	19.3	0	3.3	63
19920620	1992.468857	26.9	14.2	21.1	0	3.7	62
19920621	1992.471595	27.6	14	19	0	3.7	77
19920622	1992.474333	24.5	14.3	19.2	0	2.3	69
19920623	1992.47707	24.8	13.3	18.3	12.5	4.7	83
19920624	1992.479808	20	14.6	15.6	5.4	2.3	88
19920625	1992.482546	23.3	12.3	18.1	0	2.7	71
19920626	1992.485284	22.8	10.2	17.5	0	2	53
19920627	1992.488022	22.4	9.6	17	0	2	54
19920628	1992.49076	23.7	10.5	18.8	0	2.3	51
19920629	1992.493498	26.2	10.2	20.7	0	3	43
19920630	1992.496235	28.3	12.2	22.1	0	3.3	45
19920701	1992.498973	29.7	11.9	23.1	0	2.7	48
19920702	1992.501711	25.2	14.5	19.4	0	4.7	63
19920703	1992.504449	25.9	13.6	20	0	2.3	68
19920704	1992.507187	27.5	13.3	19.5	22.3	1.3	73
19920705	1992.509925	19.4	14.1	16.5	11.1	3.7	92
19920706	1992.512663	18.7	14.6	16.1	13.3	2	89
19920707	1992.5154	16.2	13.4	14.4	0	4.3	89
19920708	1992.518138	23.9	13.2	18.8	0	3.7	58
19920709	1992.520876	24.3	10.4	19.3	0	3.7	49
19920710	1992.523614	25.1	12.4	16.7	3.1	5.3	71
19920711	1992.526352	21.9	13.5	16.8	5.8	3.7	86
19920712	1992.52909	22.5	12.4	16.2	0.1	3.3	80
19920713	1992.531828	22.7	12.4	16.6	0	4.3	68
19920714	1992.534565	23.2	12.3	17.8	1.9	5.7	73
19920715	1992.537303	20.6	13.3	15.5	0	3.7	68
19920716	1992.540041	24.1	9.6	18	0	1	56
19920717	1992.542779	28.1	11.4	22	0	2	60
19920718	1992.545517	25.3	17.2	20.7	0	7	59
19920719	1992.548255	26.4	13.2	20.6	0	2.3	53
19920720	1992.550992	30.4	13.2	24	0	2	53
19920721	1992.55373	33.1	15.7	25.2	0	3.7	51
19920722	1992.556468	25.3	17.3	19.8	2.5	3.7	72
19920723	1992.559206	23.1	15.2	17.9	0	2.7	75
19920724	1992.561944	26.2	11	20.6	0	2	50
19920725	1992.564682	27.5	13	20.6	0	2	57
19920726	1992.56742	27	12.7	20.6	0	2.3	59
19920727	1992.570157	30.3	12.9	23	0	3.3	51
19920728	1992.572895	22.1	10.5	15.7	0	5.3	52
19920729	1992.575633	24	7.8	17.8	0	1.7	48
19920730	1992.578371	31.3	11.4	22.1	0	4	51
19920731	1992.581109	25.7	16.3	19.8	4.6	4	76
19920801	1992.583847	30.6	16	20.9	7.1	3	71
19920802	1992.586585	29.7	14.7	21.5	0	3.3	71
19920803	1992.589322	33.4	17	24.9	8.3	4.3	61
19920804	1992.59206	26.1	16.2	19	0.1	4.3	70
19920805	1992.594798	26.6	10	20.3	0	1.3	47
19920806	1992.597536	31.5	12.8	23.8	0	2	49
19920807	1992.600274	31	15.4	24.4	0	2.7	49
19920808	1992.603012	34.2	16.2	26.4	0	2.3	52
19920809	1992.605749	35	18.7	27.9	0	4.3	43
19920810	1992.608487	31.3	17	21.9	15	5.7	63
19920811	1992.611225	23.4	13.5	17.3	0	5.7	70
19920812	1992.613963	24.6	14.1	18	0	5.3	60
19920813	1992.616701	22.9	12	17.7	0.1	7.7	60
19920814	1992.619439	19.7	13.8	15.4	1.7	6.3	71
19920815	1992.622177	19.6	9.8	14.8	0	3.7	72
19920816	1992.624914	24.1	6.9	17.2	0	2	64
19920817	1992.627652	26.1	13.6	19.8	0	4.7	59
19920818	1992.63039	25.7	16.1	19.9	0	2.7	65
19920819	1992.633128	29.6	12.8	22.1	0.6	3.7	63
19920820	1992.635866	28.2	17	22.8	6.2	3	70
19920821	1992.638604	27.9	16.6	20.5	0	3.3	71
19920822	1992.641342	24.6	15.7	18.6	1.4	1.7	78
19920823	1992.644079	23.6	13.1	17.9	3.1	4.3	82
19920824	1992.646817	23.3	10.8	17.4	0	5.3	74
19920825	1992.649555	29.7	14.8	21.2	0	5.7	63
19920826	1992.652293	32.1	15.5	20.9	1.6	4	64
19920827	1992.655031	27.8	15.6	21.2	0	5.7	67
19920828	1992.657769	32.8	15.6	24.6	0	2.3	57
19920829	1992.660507	33.9	15.8	25	0	5.3	54
19920830	1992.663244	26.5	16.8	19.5	0	2.7	73
19920831	1992.665982	28.9	13.2	21.4	0.8	4	61
19920901	1992.66872	20.2	10.2	11.9	0	9	73
19920902	1992.671458	19.9	6.8	14.9	0	6.7	57
19920903	1992.674196	22.1	13.8	17.3	0	9.7	59
19920904	1992.676934	18.6	9.4	10.6	3.4	8	79
19920905	1992.679671	13.4	6.9	10.5	3.8	8	73
19920906	1992.682409	14.2	7.8	10.2	0.7	7.7	75
19920907	1992.685147	18.5	4.6	12.6	0.5	5.3	60
19920908	1992.687885	20	10.8	14.5	0	5.3	57
19920909	1992.690623	20.2	6.4	13.5	0	3	53
19920910	1992.693361	21.8	4	14.9	0	3.7	63
19920911	1992.696099	25.3	8.8	16.8	0	1.7	67
19920912	1992.698836	19.6	11.5	14.4	0	3	71
19920913	1992.701574	21.9	8.6	15	0	2.7	73
19920914	1992.704312	17.6	12	13.6	2.2	4.3	88
19920915	1992.70705	17.7	7	12.2	0	5.7	83
19920916	1992.709788	17.7	10.3	14.9	0	6	71
19920917	1992.712526	17	8.8	11.3	0	3.3	66
19920918	1992.715264	19.4	3.2	11.8	0	1.7	59
19920919	1992.718001	18.8	4.8	12.9	0	2.7	61
19920920	1992.720739	21.4	6.7	14.5	0	2	55
19920921	1992.723477	21.5	6.7	14.4	0	3	61
19920922	1992.726215	23.4	7	16.9	0	6	57
19920923	1992.728953	23.5	6.9	15.5	0	1.3	68
19920924	1992.731691	16.7	13.2	14.1	1.2	2.3	86
19920925	1992.734428	22.6	11	16.2	0	3.7	66
19920926	1992.737166	22.6	8.4	14.4	0	2.3	58
19920927	1992.739904	22.6	6.3	15	0	2.3	59
19920928	1992.742642	22.9	5.6	15.1	0	3.7	69
19920929	1992.74538	20.2	9	14	0	3	70
19920930	1992.748118	14.4	8.3	10	0	1.7	73
19921001	1992.750856	13.9	5	10.6	0.3	1.3	80
19921002	1992.753593	16.4	9.5	11.8	0	1.3	79
19921003	1992.756331	17.7	4.1	12.1	0	5.3	67
19921004	1992.759069	16.5	9.4	10.9	5.6	8	73
19921005	1992.761807	17.2	8.9	13.3	0	6.3	88
19921006	1992.764545	23.8	11.5	15.9	0	3	75
19921007	1992.767283	15.4	10.6	11.9	0	4.7	89
19921008	1992.770021	15	6.8	9.2	0	3.3	75
19921009	1992.772758	10.9	3.8	8.1	0	4	81
19921010	1992.775496	12.7	4.2	7	0	4.7	71
19921011	1992.778234	12.8	-1.3	7.4	0.2	3	69
19921012	1992.780972	8.7	0.8	3.3	0	3.7	66
19921013	1992.78371	8.4	-3.5	2.4	0	2.3	61
19921014	1992.786448	11.3	-4.7	4.6	0	3.3	70
19921015	1992.789185	12.6	4.2	9.4	0	7.3	56
19921016	1992.791923	9.7	1.7	4.6	0	5.3	64
19921017	1992.794661	3.3	-0.9	1.4	7.7	2.7	92
19921018	1992.797399	4.8	0.2	1.5	0	4	91
19921019	1992.800137	10	-0.3	4.1	0	4.7	73
19921020	1992.802875	10.5	-2.5	5.1	0	2	74
19921021	1992.805613	9.9	2.4	5.8	2	4	87
19921022	1992.80835	7.6	2.7	3.7	0.4	7.7	84
19921023	1992.811088	8.7	2.1	5.5	0.7	7.3	79
19921024	1992.813826	7.5	1.2	3.1	1.3	6	90
19921025	1992.816564	5.3	0.5	3	9.2	5.3	88
19921026	1992.819302	8	2.5	4.2	2.2	10.7	88
19921027	1992.82204	5.2	-0.2	3.3	0	4	84
19921028	1992.824778	14.1	3.8	8	1	7	81
19921029	1992.827515	9.6	4.3	6.5	0	7	75
19921030	1992.830253	8.7	1	3.6	0.5	2	73
19921031	1992.832991	3.4	1.2	2	3.3	2.3	95
19921101	1992.835729	3.4	-1.1	1.8	0	2	93
19921102	1992.838467	4	1.6	3.1	1.5	4.3	94
19921103	1992.841205	9.8	-0.2	5.5	0	5.7	85
19921104	1992.843943	6.6	3	5	0	7	87
19921105	1992.84668	8.7	3.9	7.6	0	6.3	85
19921106	1992.849418	14.4	6.1	8.8	0	4.7	81
19921107	1992.852156	13.8	2.6	8.7	0.8	3.7	74
19921108	1992.854894	9	1	4	0	3.7	81
19921109	1992.857632	4.9	-4.6	-0.1	0	3.7	81
19921110	1992.86037	4.8	-2.4	2.2	0.1	2.3	86
19921111	1992.863107	10.1	2.6	8.5	1	8	79
19921112	1992.865845	10.1	1.7	3.7	1.2	6.7	76
19921113	1992.868583	4.8	-0.2	1.3	0.1	5.3	84
19921114	1992.871321	4.3	-0.6	2	0.5	7	86
19921115	1992.874059	4.6	-1.2	1.7	1.7	2	83
19921116	1992.876797	6.5	1.4	4.8	1.7	3.7	93
19921117	1992.879535	7.3	0.5	3	0.1	5	84
19921118	1992.882272	4.4	1	2.3	0.4	9.3	83
19921119	1992.88501	6.8	1	3.5	0	10.3	80
19921120	1992.887748	5.3	0.5	1.1	0.3	7.7	84
19921121	1992.890486	5.2	-0.6	1.8	3.3	6.7	82
19921122	1992.893224	1.8	0.2	1.2	7.5	1.7	99
19921123	1992.895962	3.1	1.3	2.7	2.2	1.7	99
19921124	1992.8987	7.5	-0.7	3.7	0.2	1.3	100
19921125	1992.901437	7.3	1.1	3.9	0.6	6	92
19921126	1992.904175	13.2	4.4	8.2	0.5	9.7	74
19921127	1992.906913	6.7	0.4	2.5	0.7	3.3	76
19921128	1992.909651	8.5	0.1	4.3	0	5.3	83
19921129	1992.912389	4	-1.6	-0.3	0	2	90
19921130	1992.915127	2	-3.4	-0.4	0	2	91
19921201	1992.917864	4.3	-1.4	2.7	0	2	90
19921202	1992.920602	3.8	0.7	1.6	0.1	4.7	88
19921203	1992.92334	10.9	1.1	7.5	0.1	3.3	82
19921204	1992.926078	7.6	3.2	6.1	1.6	8.3	77
19921205	1992.928816	7.9	1.5	3	3.9	2	89
19921206	1992.931554	3.7	-1.3	0.4	0	2.3	84
19921207	1992.934292	2.2	-3.8	0	0	2	83
19921208	1992.937029	1.9	0.4	1.4	0	2.3	88
19921209	1992.939767	2	0.6	0.9	0	2.7	86
19921210	1992.942505	2.6	0.3	1.1	0	3	90
19921211	1992.945243	1.2	-0.5	0.6	4.5	3.7	85
19921212	1992.947981	3	0.3	1.5	1.8	8.3	91
19921213	1992.950719	2.6	0.4	1.8	3	8	89
19921214	1992.953457	4.2	1.2	3.4	0.3	9.3	91
19921215	1992.956194	4	-1.2	0.5	0	1.3	99
19921216	1992.958932	1.5	-0.1	0.9	0	1.3	93
19921217	1992.96167	1.2	-0.4	-0.2	0	1.7	95
19921218	1992.964408	0.5	-1.4	-0.7	0	3.7	89
19921219	1992.967146	0.6	-1.3	-0.7	0	3	90
19921220	1992.969884	1.1	-1.7	-0.2	3.6	1.3	89
19921221	1992.972621	1.2	-0.2	0.3	2.3	1.3	99
19921222	1992.975359	1.9	-0.1	0.9	0	3	90
19921223	1992.978097	1.3	-1.8	-0.8	0	4	81
19921224	1992.980835	-1.8	-8.4	-6.5	0	1.7	77
19921225	1992.983573	-4.4	-9.6	-7.5	0	1.7	84
19921226	1992.986311	-5.5	-12	-9.3	0	1	87
19921227	1992.989049	-2.5	-11.9	-5.7	0.1	4.7	95
19921228	1992.991786	-1.3	-8.7	-6.7	0	0.7	84
19921229	1992.994524	-3.6	-12.6	-9.6	0	1.3	89
19921230	1992.997262	-6.8	-11	-7.8	0	1	93
19921231	1993	-4	-8.1	-5.7	0	0.3	96
19930101	1993.002738	-4.5	-8.3	-6.8	0	1.3	93
19930102	1993.005476	-7.6	-15.6	-13	0	1.7	85
19930103	1993.008214	-10.6	-16.7	-14.5	0	1.3	81
19930104	1993.010951	-4.4	-16.5	-9.9	0	3.3	74
19930105	1993.013689	-3.3	-12.9	-8.4	0	2.3	77
19930106	1993.016427	3.5	-10.9	0.6	1	3.7	81
19930107	1993.019165	6.5	1.8	3.7	1.9	5.3	92
19930108	1993.021903	7.4	-1	2.8	0.2	5	92
19930109	1993.024641	3.6	-2.4	1.7	0	3.3	85
